CÓDIGO;Semana;Acumulado;PERIODO
DAES;33;10;202390
DAES;34;10;202390
DAES;35;12;202390
DAES;36;12;202390
DAES;37;12;202390
DAES;38;12;202390
DAPC;30;1;202390
DAPC;31;1;202390
DAPC;32;1;202390
DAPC;33;1;202390
DAPC;34;1;202390
DAPC;35;1;202390
DAPC;36;4;202390
DAPC;37;8;202390
DAPC;38;11;202390
DASD;34;1;202390
DASD;35;1;202390
DASD;36;3;202390
DASD;37;4;202390
DASD;38;4;202390
DBDS;37;1;202390
DBDS;38;2;202390
DBPE;25;2;202390
DBPE;26;2;202390
DBPE;27;2;202390
DBPE;28;2;202390
DBPE;29;2;202390
DBPE;30;2;202390
DBPE;31;2;202390
DBPE;32;2;202390
DBPE;33;3;202390
DBPE;34;3;202390
DBPE;35;3;202390
DBPE;36;3;202390
DBPE;37;3;202390
DBPE;38;3;202390
DCAA;19;1;202390
DCAA;20;1;202390
DCAA;21;1;202390
DCAA;22;2;202390
DCAA;23;2;202390
DCAA;24;3;202390
DCAA;25;3;202390
DCAA;26;5;202390
DCAA;27;5;202390
DCAA;28;5;202390
DCAA;29;6;202390
DCAA;30;6;202390
DCAA;31;7;202390
DCAA;32;7;202390
DCAA;33;7;202390
DCAA;34;8;202390
DCAA;35;8;202390
DCAA;36;12;202390
DCAA;37;12;202390
DCAA;38;14;202390
DCAL;29;2;202390
DCAL;30;2;202390
DCAL;31;2;202390
DCAL;32;2;202390
DCAL;33;2;202390
DCAL;34;2;202390
DCAL;35;2;202390
DCAL;36;2;202390
DCAL;37;2;202390
DCAL;38;2;202390
DCCS;38;1;202390
DCEC;27;1;202390
DCEC;28;1;202390
DCEC;29;1;202390
DCEC;30;1;202390
DCEC;31;1;202390
DCEC;32;1;202390
DCEC;33;1;202390
DCEC;34;1;202390
DCEC;35;1;202390
DCEC;36;1;202390
DCEC;37;1;202390
DCEC;38;1;202390
DCGE;33;1;202390
DCGE;34;2;202390
DCGE;35;2;202390
DCGE;36;2;202390
DCGE;37;2;202390
DCGE;38;4;202390
DCKR;22;1;202390
DCKR;23;1;202390
DCKR;24;1;202390
DCKR;25;2;202390
DCKR;26;3;202390
DCKR;27;4;202390
DCKR;28;4;202390
DCKR;29;4;202390
DCKR;30;5;202390
DCKR;31;6;202390
DCKR;32;6;202390
DCKR;33;6;202390
DCKR;34;7;202390
DCKR;35;7;202390
DCKR;36;12;202390
DCKR;37;12;202390
DCKR;38;12;202390
DCOR;38;2;202390
DCPA;13;4;202390
DCPA;14;13;202390
DCPA;15;14;202390
DCPA;16;19;202390
DCPA;17;21;202390
DCPA;18;23;202390
DCPA;19;29;202390
DCPA;20;34;202390
DCPA;21;43;202390
DCPA;22;43;202390
DCPA;23;46;202390
DCPA;24;49;202390
DCPA;25;52;202390
DCPA;26;63;202390
DCPA;27;71;202390
DCPA;28;78;202390
DCPA;29;81;202390
DCPA;30;87;202390
DCPA;31;90;202390
DCPA;32;92;202390
DCPA;33;94;202390
DCPA;34;97;202390
DCPA;35;99;202390
DCPA;36;104;202390
DCPA;37;112;202390
DCPA;38;119;202390
DDCO;35;2;202390
DDCO;36;2;202390
DDCO;37;2;202390
DDCO;38;2;202390
DDDD;23;1;202390
DDDD;24;1;202390
DDDD;25;1;202390
DDDD;26;1;202390
DDDD;27;1;202390
DDDD;28;1;202390
DDDD;29;1;202390
DDDD;30;1;202390
DDDD;31;1;202390
DDDD;32;1;202390
DDDD;33;1;202390
DDDD;34;1;202390
DDDD;35;1;202390
DDDD;36;2;202390
DDDD;37;2;202390
DDDD;38;2;202390
DDEP;19;1;202390
DDEP;20;3;202390
DDEP;21;3;202390
DDEP;22;3;202390
DDEP;23;3;202390
DDEP;24;4;202390
DDEP;25;5;202390
DDEP;26;6;202390
DDEP;27;7;202390
DDEP;28;7;202390
DDEP;29;8;202390
DDEP;30;8;202390
DDEP;31;8;202390
DDEP;32;10;202390
DDEP;33;11;202390
DDEP;34;11;202390
DDEP;35;12;202390
DDEP;36;15;202390
DDEP;37;18;202390
DDEP;38;18;202390
DDFA;28;1;202390
DDFA;29;2;202390
DDFA;30;2;202390
DDFA;31;2;202390
DDFA;32;2;202390
DDFA;33;2;202390
DDFA;34;2;202390
DDFA;35;2;202390
DDFA;36;2;202390
DDFA;37;2;202390
DDFA;38;2;202390
DDFU;27;1;202390
DDFU;28;1;202390
DDFU;29;1;202390
DDFU;30;1;202390
DDFU;31;2;202390
DDFU;32;2;202390
DDFU;33;2;202390
DDFU;34;2;202390
DDFU;35;2;202390
DDFU;36;2;202390
DDFU;37;2;202390
DDFU;38;2;202390
DDIN;19;1;202390
DDIN;20;2;202390
DDIN;21;2;202390
DDIN;22;3;202390
DDIN;23;3;202390
DDIN;24;3;202390
DDIN;25;5;202390
DDIN;26;5;202390
DDIN;27;5;202390
DDIN;28;5;202390
DDIN;29;5;202390
DDIN;30;5;202390
DDIN;31;7;202390
DDIN;32;7;202390
DDIN;33;7;202390
DDIN;34;7;202390
DDIN;35;7;202390
DDIN;36;8;202390
DDIN;37;9;202390
DDIN;38;9;202390
DDLE;19;1;202390
DDLE;20;1;202390
DDLE;21;2;202390
DDLE;22;2;202390
DDLE;23;2;202390
DDLE;24;3;202390
DDLE;25;3;202390
DDLE;26;3;202390
DDLE;27;3;202390
DDLE;28;3;202390
DDLE;29;3;202390
DDLE;30;3;202390
DDLE;31;4;202390
DDLE;32;4;202390
DDLE;33;4;202390
DDLE;34;5;202390
DDLE;35;5;202390
DDLE;36;6;202390
DDLE;37;6;202390
DDLE;38;7;202390
DDPC;22;1;202390
DDPC;23;1;202390
DDPC;24;1;202390
DDPC;25;1;202390
DDPC;26;2;202390
DDPC;27;2;202390
DDPC;28;5;202390
DDPC;29;5;202390
DDPC;30;5;202390
DDPC;31;5;202390
DDPC;32;5;202390
DDPC;33;6;202390
DDPC;34;6;202390
DDPC;35;8;202390
DDPC;36;8;202390
DDPC;37;10;202390
DDPC;38;12;202390
DDSC;15;2;202390
DDSC;16;2;202390
DDSC;17;4;202390
DDSC;18;5;202390
DDSC;19;6;202390
DDSC;20;6;202390
DDSC;21;10;202390
DDSC;22;10;202390
DDSC;23;11;202390
DDSC;24;11;202390
DDSC;25;11;202390
DDSC;26;11;202390
DDSC;27;12;202390
DDSC;28;14;202390
DDSC;29;16;202390
DDSC;30;16;202390
DDSC;31;16;202390
DDSC;32;16;202390
DDSC;33;16;202390
DDSC;34;18;202390
DDSC;35;19;202390
DDSC;36;22;202390
DDSC;37;22;202390
DDSC;38;27;202390
DDUC;14;1;202390
DDUC;15;1;202390
DDUC;16;1;202390
DDUC;17;1;202390
DDUC;18;1;202390
DDUC;19;1;202390
DDUC;20;2;202390
DDUC;21;2;202390
DDUC;22;2;202390
DDUC;23;2;202390
DDUC;24;2;202390
DDUC;25;2;202390
DDUC;26;2;202390
DDUC;27;2;202390
DDUC;28;2;202390
DDUC;29;2;202390
DDUC;30;2;202390
DDUC;31;2;202390
DDUC;32;2;202390
DDUC;33;2;202390
DDUC;34;2;202390
DDUC;35;2;202390
DDUC;36;2;202390
DDUC;37;6;202390
DDUC;38;6;202390
DEBE;28;2;202390
DEBE;29;4;202390
DEBE;30;4;202390
DEBE;31;4;202390
DEBE;32;4;202390
DEBE;33;4;202390
DEBE;34;4;202390
DEBE;35;4;202390
DEBE;36;4;202390
DEBE;37;4;202390
DEBE;38;4;202390
DECC;21;1;202390
DECC;22;1;202390
DECC;23;1;202390
DECC;24;1;202390
DECC;25;2;202390
DECC;26;2;202390
DECC;27;2;202390
DECC;28;2;202390
DECC;29;3;202390
DECC;30;4;202390
DECC;31;4;202390
DECC;32;4;202390
DECC;33;5;202390
DECC;34;5;202390
DECC;35;6;202390
DECC;36;8;202390
DECC;37;11;202390
DECC;38;14;202390
DEGP;34;1;202390
DEGP;35;1;202390
DEGP;36;1;202390
DEGP;37;1;202390
DEGP;38;1;202390
DEMA;31;1;202390
DEMA;32;1;202390
DEMA;33;2;202390
DEMA;34;4;202390
DEMA;35;4;202390
DEMA;36;4;202390
DEMA;37;4;202390
DEMA;38;7;202390
DEON;21;2;202390
DEON;22;2;202390
DEON;23;2;202390
DEON;24;2;202390
DEON;25;2;202390
DEON;26;3;202390
DEON;27;4;202390
DEON;28;4;202390
DEON;29;4;202390
DEON;30;5;202390
DEON;31;5;202390
DEON;32;5;202390
DEON;33;5;202390
DEON;34;5;202390
DEON;35;5;202390
DEON;36;6;202390
DEON;37;6;202390
DEON;38;7;202390
DERA;13;3;202390
DERA;14;6;202390
DERA;15;9;202390
DERA;16;9;202390
DERA;17;9;202390
DERA;18;9;202390
DERA;19;11;202390
DERA;20;12;202390
DERA;21;14;202390
DERA;22;16;202390
DERA;23;16;202390
DERA;24;16;202390
DERA;25;16;202390
DERA;26;17;202390
DERA;27;18;202390
DERA;28;20;202390
DERA;29;21;202390
DERA;30;24;202390
DERA;31;24;202390
DERA;32;24;202390
DERA;33;25;202390
DERA;34;25;202390
DERA;35;27;202390
DERA;36;27;202390
DERA;37;28;202390
DERA;38;28;202390
DERC;37;1;202390
DERC;38;2;202390
DERO;11;1;202390
DERO;12;4;202390
DERO;13;6;202390
DERO;14;7;202390
DERO;15;11;202390
DERO;16;12;202390
DERO;17;14;202390
DERO;18;15;202390
DERO;19;15;202390
DERO;20;15;202390
DERO;21;19;202390
DERO;22;22;202390
DERO;23;24;202390
DERO;24;25;202390
DERO;25;26;202390
DERO;26;29;202390
DERO;27;30;202390
DERO;28;30;202390
DERO;29;30;202390
DERO;30;30;202390
DERO;31;30;202390
DERO;32;31;202390
DERO;33;31;202390
DERO;34;31;202390
DERO;35;31;202390
DERO;36;31;202390
DERO;37;31;202390
DERO;38;31;202390
DERS;10;1;202390
DERS;11;2;202390
DERS;12;3;202390
DERS;13;4;202390
DERS;14;6;202390
DERS;15;6;202390
DERS;16;6;202390
DERS;17;7;202390
DERS;18;10;202390
DERS;19;11;202390
DERS;20;12;202390
DERS;21;13;202390
DERS;22;13;202390
DERS;23;13;202390
DERS;24;13;202390
DERS;25;14;202390
DERS;26;15;202390
DERS;27;16;202390
DERS;28;16;202390
DERS;29;16;202390
DERS;30;16;202390
DERS;31;16;202390
DERS;32;16;202390
DERS;33;16;202390
DERS;34;16;202390
DERS;35;16;202390
DERS;36;16;202390
DERS;37;16;202390
DERS;38;16;202390
DESG;27;1;202390
DESG;28;1;202390
DESG;29;2;202390
DESG;30;5;202390
DESG;31;6;202390
DESG;32;6;202390
DESG;33;7;202390
DESG;34;8;202390
DESG;35;8;202390
DESG;36;8;202390
DESG;37;12;202390
DESG;38;12;202390
DESP;20;1;202390
DESP;21;3;202390
DESP;22;3;202390
DESP;23;3;202390
DESP;24;3;202390
DESP;25;3;202390
DESP;26;3;202390
DESP;27;4;202390
DESP;28;4;202390
DESP;29;5;202390
DESP;30;5;202390
DESP;31;5;202390
DESP;32;5;202390
DESP;33;6;202390
DESP;34;6;202390
DESP;35;6;202390
DESP;36;6;202390
DESP;37;6;202390
DESP;38;6;202390
DEST;24;1;202390
DEST;25;1;202390
DEST;26;1;202390
DEST;27;1;202390
DEST;28;1;202390
DEST;29;1;202390
DEST;30;2;202390
DEST;31;4;202390
DEST;32;4;202390
DEST;33;4;202390
DEST;34;5;202390
DEST;35;6;202390
DEST;36;6;202390
DEST;37;11;202390
DEST;38;11;202390
DESU;17;1;202390
DESU;18;1;202390
DESU;19;1;202390
DESU;20;2;202390
DESU;21;3;202390
DESU;22;4;202390
DESU;23;5;202390
DESU;24;5;202390
DESU;25;5;202390
DESU;26;5;202390
DESU;27;6;202390
DESU;28;7;202390
DESU;29;7;202390
DESU;30;8;202390
DESU;31;9;202390
DESU;32;9;202390
DESU;33;10;202390
DESU;34;11;202390
DESU;35;11;202390
DESU;36;11;202390
DESU;37;12;202390
DESU;38;15;202390
DETR;27;1;202390
DETR;28;1;202390
DETR;29;1;202390
DETR;30;1;202390
DETR;31;1;202390
DETR;32;1;202390
DETR;33;1;202390
DETR;34;1;202390
DETR;35;1;202390
DETR;36;2;202390
DETR;37;2;202390
DETR;38;2;202390
DEXC;37;1;202390
DEXC;38;1;202390
DEXS;27;2;202390
DEXS;28;4;202390
DEXS;29;5;202390
DEXS;30;6;202390
DEXS;31;6;202390
DEXS;32;7;202390
DEXS;33;8;202390
DEXS;34;8;202390
DEXS;35;8;202390
DEXS;36;9;202390
DEXS;37;16;202390
DEXS;38;23;202390
DFEM;22;2;202390
DFEM;23;2;202390
DFEM;24;4;202390
DFEM;25;4;202390
DFEM;26;4;202390
DFEM;27;5;202390
DFEM;28;5;202390
DFEM;29;5;202390
DFEM;30;7;202390
DFEM;31;8;202390
DFEM;32;9;202390
DFEM;33;9;202390
DFEM;34;9;202390
DFEM;35;9;202390
DFEM;36;10;202390
DFEM;37;12;202390
DFEM;38;12;202390
DFKM;27;3;202390
DFKM;28;4;202390
DFKM;29;5;202390
DFKM;30;6;202390
DFKM;31;7;202390
DFKM;32;7;202390
DFKM;33;7;202390
DFKM;34;9;202390
DFKM;35;10;202390
DFKM;36;10;202390
DFKM;37;10;202390
DFKM;38;11;202390
DFNF;27;1;202390
DFNF;28;2;202390
DFNF;29;2;202390
DFNF;30;3;202390
DFNF;31;5;202390
DFNF;32;6;202390
DFNF;33;7;202390
DFNF;34;8;202390
DFNF;35;8;202390
DFNF;36;9;202390
DFNF;37;11;202390
DFNF;38;20;202390
DFUA;37;1;202390
DFUA;38;1;202390
DFUT;25;2;202390
DFUT;26;3;202390
DFUT;27;4;202390
DFUT;28;5;202390
DFUT;29;8;202390
DFUT;30;14;202390
DFUT;31;15;202390
DFUT;32;16;202390
DFUT;33;17;202390
DFUT;34;18;202390
DFUT;35;18;202390
DFUT;36;19;202390
DFUT;37;20;202390
DFUT;38;21;202390
DGCE;21;1;202390
DGCE;22;2;202390
DGCE;23;3;202390
DGCE;24;3;202390
DGCE;25;3;202390
DGCE;26;3;202390
DGCE;27;6;202390
DGCE;28;8;202390
DGCE;29;22;202390
DGCE;30;24;202390
DGCE;31;26;202390
DGCE;32;26;202390
DGCE;33;27;202390
DGCE;34;30;202390
DGCE;35;31;202390
DGCE;36;32;202390
DGCE;37;36;202390
DGCE;38;38;202390
DGCU;24;1;202390
DGCU;25;1;202390
DGCU;26;1;202390
DGCU;27;1;202390
DGCU;28;1;202390
DGCU;29;1;202390
DGCU;30;1;202390
DGCU;31;1;202390
DGCU;32;1;202390
DGCU;33;2;202390
DGCU;34;2;202390
DGCU;35;2;202390
DGCU;36;2;202390
DGCU;37;2;202390
DGCU;38;3;202390
DGEP;30;2;202390
DGEP;31;2;202390
DGEP;32;2;202390
DGEP;33;2;202390
DGEP;34;2;202390
DGEP;35;2;202390
DGEP;36;4;202390
DGEP;37;6;202390
DGEP;38;7;202390
DGGE;18;1;202390
DGGE;19;1;202390
DGGE;20;1;202390
DGGE;21;2;202390
DGGE;22;2;202390
DGGE;23;2;202390
DGGE;24;2;202390
DGGE;25;4;202390
DGGE;26;5;202390
DGGE;27;8;202390
DGGE;28;9;202390
DGGE;29;9;202390
DGGE;30;9;202390
DGGE;31;9;202390
DGGE;32;9;202390
DGGE;33;10;202390
DGGE;34;10;202390
DGGE;35;10;202390
DGGE;36;10;202390
DGGE;37;11;202390
DGGE;38;13;202390
DGPI;23;1;202390
DGPI;24;1;202390
DGPI;25;1;202390
DGPI;26;1;202390
DGPI;27;1;202390
DGPI;28;1;202390
DGPI;29;1;202390
DGPI;30;1;202390
DGPI;31;1;202390
DGPI;32;1;202390
DGPI;33;1;202390
DGPI;34;1;202390
DGPI;35;1;202390
DGPI;36;1;202390
DGPI;37;1;202390
DGPI;38;1;202390
DGRC;37;1;202390
DGRC;38;1;202390
DHUN;28;1;202390
DHUN;29;1;202390
DHUN;30;1;202390
DHUN;31;1;202390
DHUN;32;1;202390
DHUN;33;1;202390
DHUN;34;1;202390
DHUN;35;1;202390
DHUN;36;1;202390
DHUN;37;1;202390
DHUN;38;1;202390
DIDS;29;1;202390
DIDS;30;1;202390
DIDS;31;1;202390
DIDS;32;1;202390
DIDS;33;1;202390
DIDS;34;1;202390
DIDS;35;1;202390
DIDS;36;1;202390
DIDS;37;2;202390
DIDS;38;2;202390
DIFI;25;2;202390
DIFI;26;3;202390
DIFI;27;3;202390
DIFI;28;4;202390
DIFI;29;4;202390
DIFI;30;4;202390
DIFI;31;5;202390
DIFI;32;5;202390
DIFI;33;5;202390
DIFI;34;5;202390
DIFI;35;5;202390
DIFI;36;5;202390
DIFI;37;5;202390
DIFI;38;5;202390
DIGP;29;2;202390
DIGP;30;2;202390
DIGP;31;2;202390
DIGP;32;2;202390
DIGP;33;2;202390
DIGP;34;2;202390
DIGP;35;2;202390
DIGP;36;3;202390
DIGP;37;3;202390
DIGP;38;3;202390
DIND;18;2;202390
DIND;19;3;202390
DIND;20;3;202390
DIND;21;3;202390
DIND;22;3;202390
DIND;23;3;202390
DIND;24;3;202390
DIND;25;4;202390
DIND;26;5;202390
DIND;27;7;202390
DIND;28;9;202390
DIND;29;9;202390
DIND;30;9;202390
DIND;31;10;202390
DIND;32;11;202390
DIND;33;12;202390
DIND;34;13;202390
DIND;35;15;202390
DIND;36;17;202390
DIND;37;18;202390
DIND;38;18;202390
DIOD;16;1;202390
DIOD;17;1;202390
DIOD;18;2;202390
DIOD;19;4;202390
DIOD;20;4;202390
DIOD;21;4;202390
DIOD;22;4;202390
DIOD;23;4;202390
DIOD;24;4;202390
DIOD;25;4;202390
DIOD;26;4;202390
DIOD;27;5;202390
DIOD;28;5;202390
DIOD;29;6;202390
DIOD;30;6;202390
DIOD;31;7;202390
DIOD;32;7;202390
DIOD;33;7;202390
DIOD;34;9;202390
DIOD;35;9;202390
DIOD;36;9;202390
DIOD;37;9;202390
DIOD;38;10;202390
DIPP;34;1;202390
DIPP;35;1;202390
DIPP;36;1;202390
DIPP;37;3;202390
DIPP;38;3;202390
DIQP;10;1;202390
DIQP;11;4;202390
DIQP;12;7;202390
DIQP;13;8;202390
DIQP;14;8;202390
DIQP;15;8;202390
DIQP;16;8;202390
DIQP;17;8;202390
DIQP;18;11;202390
DIQP;19;15;202390
DIQP;20;19;202390
DIQP;21;20;202390
DIQP;22;21;202390
DIQP;23;23;202390
DIQP;24;27;202390
DIQP;25;33;202390
DIQP;26;35;202390
DIQP;27;40;202390
DIQP;28;41;202390
DIQP;29;42;202390
DIQP;30;42;202390
DIQP;31;42;202390
DIQP;32;42;202390
DIQP;33;42;202390
DIQP;34;42;202390
DIQP;35;42;202390
DIQP;36;42;202390
DIQP;37;42;202390
DIQP;38;42;202390
DIRN;37;1;202390
DIRN;38;1;202390
DISI;21;1;202390
DISI;22;1;202390
DISI;23;1;202390
DISI;24;1;202390
DISI;25;2;202390
DISI;26;3;202390
DISI;27;3;202390
DISI;28;4;202390
DISI;29;6;202390
DISI;30;7;202390
DISI;31;9;202390
DISI;32;9;202390
DISI;33;10;202390
DISI;34;12;202390
DISI;35;12;202390
DISI;36;12;202390
DISI;37;14;202390
DISI;38;16;202390
DKAD;19;2;202390
DKAD;20;2;202390
DKAD;21;2;202390
DKAD;22;4;202390
DKAD;23;5;202390
DKAD;24;6;202390
DKAD;25;7;202390
DKAD;26;10;202390
DKAD;27;11;202390
DKAD;28;12;202390
DKAD;29;13;202390
DKAD;30;15;202390
DKAD;31;16;202390
DKAD;32;16;202390
DKAD;33;16;202390
DKAD;34;17;202390
DKAD;35;19;202390
DKAD;36;22;202390
DKAD;37;24;202390
DKAD;38;25;202390
DLDP;29;4;202390
DLDP;30;4;202390
DLDP;31;4;202390
DLDP;32;4;202390
DLDP;33;4;202390
DLDP;34;4;202390
DLDP;35;4;202390
DLDP;36;4;202390
DLDP;37;4;202390
DLDP;38;4;202390
DLEA;38;1;202390
DLEE;35;1;202390
DLEE;36;1;202390
DLEE;37;3;202390
DLEE;38;3;202390
DLGC;37;1;202390
DLGC;38;3;202390
DLIP;19;1;202390
DLIP;20;1;202390
DLIP;21;1;202390
DLIP;22;1;202390
DLIP;23;1;202390
DLIP;24;1;202390
DLIP;25;1;202390
DLIP;26;1;202390
DLIP;27;1;202390
DLIP;28;1;202390
DLIP;29;1;202390
DLIP;30;2;202390
DLIP;31;2;202390
DLIP;32;2;202390
DLIP;33;2;202390
DLIP;34;2;202390
DLIP;35;2;202390
DLIP;36;2;202390
DLIP;37;2;202390
DLIP;38;3;202390
DMCE;21;1;202390
DMCE;22;1;202390
DMCE;23;5;202390
DMCE;24;5;202390
DMCE;25;6;202390
DMCE;26;8;202390
DMCE;27;14;202390
DMCE;28;14;202390
DMCE;29;14;202390
DMCE;30;16;202390
DMCE;31;16;202390
DMCE;32;17;202390
DMCE;33;18;202390
DMCE;34;18;202390
DMCE;35;18;202390
DMCE;36;19;202390
DMCE;37;21;202390
DMCE;38;21;202390
DMEP;34;1;202390
DMEP;35;3;202390
DMEP;36;3;202390
DMEP;37;3;202390
DMEP;38;3;202390
DMOR;22;1;202390
DMOR;23;1;202390
DMOR;24;3;202390
DMOR;25;3;202390
DMOR;26;3;202390
DMOR;27;4;202390
DMOR;28;4;202390
DMOR;29;5;202390
DMOR;30;7;202390
DMOR;31;8;202390
DMOR;32;8;202390
DMOR;33;9;202390
DMOR;34;10;202390
DMOR;35;11;202390
DMOR;36;12;202390
DMOR;37;13;202390
DMOR;38;13;202390
DMTT;17;1;202390
DMTT;18;1;202390
DMTT;19;1;202390
DMTT;20;1;202390
DMTT;21;2;202390
DMTT;22;2;202390
DMTT;23;2;202390
DMTT;24;3;202390
DMTT;25;3;202390
DMTT;26;5;202390
DMTT;27;6;202390
DMTT;28;6;202390
DMTT;29;8;202390
DMTT;30;8;202390
DMTT;31;8;202390
DMTT;32;8;202390
DMTT;33;8;202390
DMTT;34;10;202390
DMTT;35;10;202390
DMTT;36;10;202390
DMTT;37;11;202390
DMTT;38;13;202390
DNEO;15;1;202390
DNEO;16;1;202390
DNEO;17;1;202390
DNEO;18;1;202390
DNEO;19;1;202390
DNEO;20;1;202390
DNEO;21;1;202390
DNEO;22;1;202390
DNEO;23;1;202390
DNEO;24;1;202390
DNEO;25;1;202390
